Category,City,Country/Region,Customer ID,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Segments Abbrev,Selected Year,Ship Date,Ship Mode,State/Province,Sub-Category,Discount,Profit
Office Supplies,Spokane,United States,MO-17800,Meg O'Connel,Eldon,03-06-2022,US-2022-145506,99207,Eldon Gobal File Keepers,West,Home Office,HO,TRUE,07-06-2022,Standard Class,Washington,Storage,0,$0.01K
Office Supplies,Phoenix,United States,MZ-17335,Maria Zettner,Newell,09-10-2021,US-2021-114748,85023,Newell 310,West,Home Office,HO,FALSE,14-10-2021,Standard Class,Arizona,Art,0.2,$0.00K
Office Supplies,Bakersfield,United States,FM-14290,Frank Merwin,Avery,07-06-2021,US-2021-103163,93309,Avery Hanging File Binders,West,Home Office,HO,FALSE,11-06-2021,Standard Class,California,Binders,0.2,$0.00K
Office Supplies,Los Angeles,United States,CW-11905,Carl Weiss,Acco,04-11-2021,US-2021-119018,90004,Acco Economy Flexible Poly Round Ring Binder,West,Home Office,HO,FALSE,08-11-2021,Standard Class,California,Binders,0.2,$0.00K
Office Supplies,Los Angeles,United States,CC-12100,Chad Cunningham,Avery,27-08-2020,US-2020-113040,90045,Avery Heavy-Duty EZD View Binder with Locking Rings,West,Home Office,HO,FALSE,31-08-2020,Standard Class,California,Binders,0.2,$0.00K
Office Supplies,Mesa,United States,TW-21025,Tamara Willingham,Xerox,27-10-2022,US-2022-134880,85204,Xerox 1882,West,Home Office,HO,TRUE,01-11-2022,Standard Class,Arizona,Paper,0.2,$0.02K
Office Supplies,Phoenix,United States,TN-21040,Tanja Norvell,Fellowes,22-04-2021,US-2021-109869,85023,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",West,Home Office,HO,FALSE,29-04-2021,Standard Class,Arizona,Appliances,0.2,$0.01K
Office Supplies,Springfield,United States,MP-18175,Mike Pelletier,Belkin,15-12-2021,US-2021-127334,97477,Belkin 5 Outlet SurgeMaster Power Centers,West,Home Office,HO,FALSE,21-12-2021,Standard Class,Oregon,Appliances,0.2,$0.01K
Office Supplies,Aurora,United States,BF-11005,Barry Franz,Dixon,25-09-2019,US-2019-141355,80013,Dixon Ticonderoga Core-Lock Colored Pencils,West,Home Office,HO,FALSE,30-09-2019,Standard Class,Colorado,Art,0.2,$0.00K
Office Supplies,Springfield,United States,ML-17755,Max Ludwig,Eldon,25-06-2022,US-2022-133648,97477,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",West,Home Office,HO,TRUE,02-07-2022,Standard Class,Oregon,Art,0.2,$0.00K
Office Supplies,Los Angeles,United States,CW-11905,Carl Weiss,Other,04-11-2021,US-2021-119018,90004,Tuff Stuff Recycled Round Ring Binders,West,Home Office,HO,FALSE,08-11-2021,Standard Class,California,Binders,0.2,$0.00K
Office Supplies,San Francisco,United States,AS-10630,Ann Steele,Avery,03-09-2020,US-2020-146745,94110,"Avery Durable Slant Ring Binders, No Labels",West,Home Office,HO,FALSE,08-09-2020,Standard Class,California,Binders,0.2,$0.00K
Office Supplies,Seattle,United States,BT-11305,Beth Thompson,Acco,06-09-2020,US-2020-138002,98103,Acco Hanging Data Binders,West,Home Office,HO,FALSE,12-09-2020,Standard Class,Washington,Binders,0.2,$0.00K
Office Supplies,Gilbert,United States,KM-16375,Katherine Murray,Fellowes,20-02-2022,US-2022-135937,85234,Fellowes Bankers Box Stor/Drawer Steel Plus,West,Home Office,HO,TRUE,27-02-2022,Standard Class,Arizona,Storage,0.2,-$0.01K
Office Supplies,Phoenix,United States,TN-21040,Tanja Norvell,Premier,22-04-2021,US-2021-109869,85023,Premier Electric Letter Opener,West,Home Office,HO,FALSE,29-04-2021,Standard Class,Arizona,Supplies,0.2,-$0.03K
Office Supplies,Aurora,United States,TC-21475,Tony Chapman,Acme,27-04-2020,US-2020-151841,80013,Acme Value Line Scissors,West,Home Office,HO,FALSE,02-05-2020,Standard Class,Colorado,Supplies,0.2,$0.00K
Office Supplies,Salem,United States,MG-17890,Michael Granlund,Acme,31-08-2022,US-2022-127712,97301,Acme Kleen Earth Office Shears,West,Home Office,HO,TRUE,05-09-2022,Standard Class,Oregon,Supplies,0.2,$0.00K
Office Supplies,Bakersfield,United States,PN-18775,Parhena Norris,Cardinal,07-08-2020,US-2020-141936,93309,Cardinal Hold-It CD Pocket,West,Home Office,HO,FALSE,12-08-2020,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,Los Angeles,United States,MA-17995,Michelle Arnett,Ibico,20-09-2019,US-2019-133704,90004,Ibico Plastic and Wire Spiral Binding Combs,West,Home Office,HO,FALSE,26-09-2019,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,Moreno Valley,United States,CD-12790,Cynthia Delaney,GBC,27-12-2019,US-2019-166961,92553,GBC VeloBind Cover Sets,West,Home Office,HO,FALSE,31-12-2019,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,San Francisco,United States,AW-10930,Arthur Wiediger,Acco,31-08-2022,US-2022-107321,94110,Acco Suede Grain Vinyl Round Ring Binder,West,Home Office,HO,TRUE,04-09-2022,Standard Class,California,Binders,0.2,$0.00K
Office Supplies,Las Vegas,United States,VP-21730,Victor Preis,Other,30-06-2022,US-2022-102946,89115,Tuf-Vin Binders,West,Home Office,HO,TRUE,05-07-2022,Standard Class,Nevada,Binders,0.2,$0.03K
Office Supplies,Seattle,United States,VF-21715,Vicky Freymann,GBC,08-07-2022,US-2022-138464,98115,GBC VeloBinder Manual Binding System,West,Home Office,HO,TRUE,12-07-2022,Standard Class,Washington,Binders,0.2,$0.03K
Office Supplies,Springfield,United States,ML-17755,Max Ludwig,Other,25-06-2022,US-2022-133648,97477,Plymouth Boxed Rubber Bands by Plymouth,West,Home Office,HO,TRUE,02-07-2022,Standard Class,Oregon,Fasteners,0.2,$0.00K
Office Supplies,Peoria,United States,SN-20560,Skye Norling,Xerox,18-06-2020,US-2020-122287,85345,Xerox 1922,West,Home Office,HO,FALSE,23-06-2020,Standard Class,Arizona,Paper,0.2,$0.00K
Office Supplies,Colorado Springs,United States,CL-12700,Craig Leslie,Xerox,24-04-2021,US-2021-149279,80906,Xerox 226,West,Home Office,HO,FALSE,28-04-2021,Standard Class,Colorado,Paper,0.2,$0.01K
Office Supplies,Denver,United States,EH-14005,Erica Hernandez,Xerox,28-04-2021,US-2021-152814,80219,Xerox 1881,West,Home Office,HO,FALSE,02-05-2021,Standard Class,Colorado,Paper,0.2,$0.01K
Office Supplies,Los Angeles,United States,AP-10720,Anne Pryor,Avery,06-12-2021,US-2021-103674,90032,Avery Durable Slant Ring Binders With Label Holder,West,Home Office,HO,FALSE,10-12-2021,Standard Class,California,Binders,0.2,$0.00K
Office Supplies,San Bernardino,United States,JK-15640,Jim Kriz,GBC,11-12-2020,US-2020-134082,92404,GBC Recycled Grain Textured Covers,West,Home Office,HO,FALSE,17-12-2020,Standard Class,California,Binders,0.2,$0.04K
Office Supplies,San Francisco,United States,MP-18175,Mike Pelletier,Avery,05-10-2022,US-2022-167661,94110,Avery Hole Reinforcements,West,Home Office,HO,TRUE,10-10-2022,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,San Francisco,United States,PA-19060,Pete Armstrong,Avery,27-10-2021,US-2021-117387,94122,Avery Legal 4-Ring Binder,West,Home Office,HO,FALSE,31-10-2021,Standard Class,California,Binders,0.2,$0.03K
Office Supplies,Vallejo,United States,RB-19465,Rick Bensley,Wilson Jones,20-05-2021,US-2021-115917,94591,Wilson Jones Turn Tabs Binder Tool for Ring Binders,West,Home Office,HO,FALSE,25-05-2021,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,Seattle,United States,DS-13030,Darrin Sayre,Wilson Jones,21-01-2022,US-2022-131954,98115,Wilson Jones Leather-Like Binders with DublLock Round Rings,West,Home Office,HO,TRUE,25-01-2022,Standard Class,Washington,Binders,0.2,$0.01K
Office Supplies,Louisville,United States,SR-20425,Sharelle Roach,Xerox,17-04-2022,US-2022-134845,80027,Xerox 225,West,Home Office,HO,TRUE,23-04-2022,Standard Class,Colorado,Paper,0.2,$0.01K
Office Supplies,Aurora,United States,TC-21475,Tony Chapman,Belkin,27-04-2020,US-2020-151841,80013,Belkin 6 Outlet Metallic Surge Strip,West,Home Office,HO,FALSE,02-05-2020,Standard Class,Colorado,Appliances,0.2,$0.00K
Office Supplies,La Mesa,United States,SC-20050,Sample Company A,Other,03-09-2022,US-2022-123022,91941,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",West,Home Office,HO,TRUE,08-09-2022,Standard Class,California,Binders,0.2,$0.03K
Office Supplies,Los Angeles,United States,NZ-18565,Nick Zandusky,Fellowes,30-04-2022,US-2022-150609,90032,Fellowes Black Plastic Comb Bindings,West,Home Office,HO,TRUE,04-05-2022,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,Los Angeles,United States,CA-12055,Cathy Armstrong,Acco,08-08-2021,US-2021-107328,90036,Acco Hanging Data Binders,West,Home Office,HO,FALSE,15-08-2021,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,Los Angeles,United States,PV-18985,Paul Van Hugh,Other,02-10-2022,US-2022-105914,90036,"Performers Binder/Pad Holder, Black",West,Home Office,HO,TRUE,08-10-2022,Standard Class,California,Binders,0.2,$0.04K
Office Supplies,San Francisco,United States,MP-18175,Mike Pelletier,Avery,05-10-2022,US-2022-167661,94110,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",West,Home Office,HO,TRUE,10-10-2022,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,San Jose,United States,CS-12400,Christopher Schild,Cardinal,05-11-2021,US-2021-140207,95123,Cardinal Holdit Data Disk Pockets,West,Home Office,HO,FALSE,10-11-2021,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,Salt Lake City,United States,PB-18805,Patrick Bzostek,Acco,15-10-2021,US-2021-125738,84106,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",West,Home Office,HO,FALSE,21-10-2021,Standard Class,Utah,Binders,0.2,$0.01K
Office Supplies,Seattle,United States,KN-16705,Kristina Nunn,GBC,28-08-2022,US-2022-126067,98105,GBC Standard Therm-A-Bind Covers,West,Home Office,HO,TRUE,03-09-2022,Standard Class,Washington,Binders,0.2,$0.03K
Office Supplies,Seattle,United States,DS-13030,Darrin Sayre,Acco,21-01-2022,US-2022-131954,98115,Acco Translucent Poly Ring Binders,West,Home Office,HO,TRUE,25-01-2022,Standard Class,Washington,Binders,0.2,$0.01K
Office Supplies,Gilbert,United States,KM-16375,Katherine Murray,Other,20-02-2022,US-2022-135937,85234,Letter or Legal Size Expandable Poly String Tie Envelopes,West,Home Office,HO,TRUE,27-02-2022,Standard Class,Arizona,Envelopes,0.2,$0.00K
Office Supplies,San Francisco,United States,JL-15175,James Lanier,Fellowes,05-01-2020,US-2020-158701,94110,Fellowes Binding Cases,West,Home Office,HO,FALSE,10-01-2020,Standard Class,California,Binders,0.2,$0.02K
Office Supplies,Seattle,United States,PS-18970,Paul Stevenson,C-Line,21-03-2022,US-2022-111591,98105,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",West,Home Office,HO,TRUE,25-03-2022,Standard Class,Washington,Binders,0.2,$0.01K
Office Supplies,Seattle,United States,DS-13030,Darrin Sayre,Wilson Jones,21-01-2022,US-2022-131954,98115,Wilson Jones Century Plastic Molded Ring Binders,West,Home Office,HO,TRUE,25-01-2022,Standard Class,Washington,Binders,0.2,$0.03K
Office Supplies,Springfield,United States,ML-17755,Max Ludwig,Other,25-06-2022,US-2022-133648,97477,Alphabetical Labels for Top Tab Filing,West,Home Office,HO,TRUE,02-07-2022,Standard Class,Oregon,Labels,0.2,$0.03K
Office Supplies,Riverside,United States,DB-13360,Dennis Bolton,Cardinal,13-03-2021,US-2021-119123,92503,Cardinal EasyOpen D-Ring Binders,West,Home Office,HO,FALSE,18-03-2021,Standard Class,California,Binders,0.2,$0.02K
Office Supplies,San Francisco,United States,BF-11170,Ben Ferrer,Other,06-03-2022,US-2022-119039,94109,Economy Binders,West,Home Office,HO,TRUE,10-03-2022,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,San Francisco,United States,PB-18805,Patrick Bzostek,Cardinal,20-11-2020,US-2020-146465,94122,Cardinal Poly Pocket Divider Pockets for Ring Binders,West,Home Office,HO,FALSE,24-11-2020,Standard Class,California,Binders,0.2,$0.01K
Office Supplies,Aurora,United States,CL-12700,Craig Leslie,Other,24-09-2021,US-2021-108875,80013,Sensible Storage WireTech Storage Systems,West,Home Office,HO,FALSE,01-10-2021,Standard Class,Colorado,Storage,0.2,-$0.10K
Office Supplies,Los Angeles,United States,AP-10720,Anne Pryor,Ibico,06-12-2021,US-2021-103674,90032,Ibico Recycled Linen-Style Covers,West,Home Office,HO,FALSE,10-12-2021,Standard Class,California,Binders,0.2,$0.15K
Office Supplies,San Diego,United States,MP-18175,Mike Pelletier,Wilson Jones,14-12-2022,US-2022-169859,92024,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",West,Home Office,HO,TRUE,18-12-2022,Standard Class,California,Binders,0.2,$0.02K
Office Supplies,Portland,United States,RB-19705,Roger Barcio,Other,06-11-2022,US-2022-109484,97206,Flexible Leather- Look Classic Collection Ring Binder,West,Home Office,HO,TRUE,12-11-2022,Standard Class,Oregon,Binders,0.7,$0.00K
Office Supplies,Peoria,United States,SN-20560,Skye Norling,Other,18-06-2020,US-2020-122287,85345,Aluminum Screw Posts,West,Home Office,HO,FALSE,23-06-2020,Standard Class,Arizona,Binders,0.7,-$0.01K
Office Supplies,Tucson,United States,HP-14815,Harold Pawlan,Wilson Jones,23-01-2022,US-2022-161893,85705,Wilson Jones data.warehouse D-Ring Binders with DublLock,West,Home Office,HO,TRUE,27-01-2022,Standard Class,Arizona,Binders,0.7,$0.00K
Office Supplies,Colorado Springs,United States,CL-12700,Craig Leslie,Wilson Jones,24-04-2021,US-2021-149279,80906,Wilson Jones Impact Binders,West,Home Office,HO,FALSE,28-04-2021,Standard Class,Colorado,Binders,0.7,$0.00K
Office Supplies,Louisville,United States,SR-20425,Sharelle Roach,GBC,17-04-2022,US-2022-134845,80027,GBC VeloBinder Manual Binding System,West,Home Office,HO,TRUE,23-04-2022,Standard Class,Colorado,Binders,0.7,-$0.02K
Office Supplies,Phoenix,United States,TN-21040,Tanja Norvell,Poly,22-04-2021,US-2021-109869,85023,Poly Designer Cover & Back,West,Home Office,HO,FALSE,29-04-2021,Standard Class,Arizona,Binders,0.7,-$0.02K
Office Supplies,Louisville,United States,SR-20425,Sharelle Roach,Other,17-04-2022,US-2022-134845,80027,Insertable Tab Post Binder Dividers,West,Home Office,HO,TRUE,23-04-2022,Standard Class,Colorado,Binders,0.7,-$0.01K
Office Supplies,Louisville,United States,SR-20425,Sharelle Roach,Cardinal,17-04-2022,US-2022-134845,80027,Cardinal Holdit Business Card Pockets,West,Home Office,HO,TRUE,23-04-2022,Standard Class,Colorado,Binders,0.7,-$0.01K
Office Supplies,Peoria,United States,SN-20560,Skye Norling,Other,18-06-2020,US-2020-122287,85345,Peel & Stick Add-On Corner Pockets,West,Home Office,HO,FALSE,23-06-2020,Standard Class,Arizona,Binders,0.7,$0.00K
Technology,Detroit,United States,DW-13480,Dianna Wilson,Other,20-08-2021,US-2021-151141,48205,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Central,Home Office,HO,FALSE,23-08-2021,First Class,Michigan,Phones,0,$0.00K
Technology,Kenosha,United States,PO-19180,Philisse Overcash,Logitech,23-07-2022,US-2022-118346,53142,Logitech G600 MMO Gaming Mouse,Central,Home Office,HO,TRUE,24-07-2022,First Class,Wisconsin,Accessories,0,$0.14K
Technology,Broken Arrow,United States,SC-20680,Steve Carroll,AT&T,24-09-2020,US-2020-164308,74012,AT&T 1080 Phone,Central,Home Office,HO,FALSE,27-09-2020,First Class,Oklahoma,Phones,0,$0.21K
Technology,Detroit,United States,TH-21550,Tracy Hopkins,Nortel,26-06-2022,US-2022-133256,48227,Nortel Networks T7316 E Nt8 B27,Central,Home Office,HO,TRUE,27-06-2022,First Class,Michigan,Phones,0,$0.14K
Technology,Houston,United States,ED-13885,Emily Ducich,Other,20-12-2020,US-2020-137071,77036,Hypercom P1300 Pinpad,Central,Home Office,HO,FALSE,21-12-2020,First Class,Texas,Accessories,0.2,$0.02K
Technology,Chicago,United States,SD-20485,Shirley Daniels,OtterBox,13-06-2022,US-2022-102337,60653,OtterBox Defender Series Case - Samsung Galaxy S4,Central,Home Office,HO,TRUE,16-06-2022,First Class,Illinois,Phones,0.2,$0.01K
Technology,Houston,United States,SZ-20035,Sam Zeldin,Panasonic,07-09-2019,US-2019-105165,77036,Panasonic KX TS3282B Corded phone,Central,Home Office,HO,FALSE,10-09-2019,First Class,Texas,Phones,0.2,$0.01K
Technology,Houston,United States,SZ-20035,Sam Zeldin,Belkin,07-09-2019,US-2019-105165,77036,Belkin Standard 104 key USB Keyboard,Central,Home Office,HO,FALSE,10-09-2019,First Class,Texas,Accessories,0.2,$0.00K
Technology,Houston,United States,CR-12820,Cyra Reiten,Jawbone,17-02-2022,US-2022-159149,77041,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Central,Home Office,HO,TRUE,19-02-2022,First Class,Texas,Phones,0.2,-$0.09K
Technology,New York City,United States,AB-10060,Adam Bellavance,Other,01-09-2021,US-2021-129714,10009,Sabrent 4-Port USB 2.0 Hub,East,Home Office,HO,FALSE,03-09-2021,First Class,New York,Accessories,0,$0.00K
Technology,New Rochelle,United States,SD-20485,Shirley Daniels,Epson,12-09-2019,US-2019-101476,10801,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",East,Home Office,HO,FALSE,13-09-2019,First Class,New York,Machines,0,$0.03K
Technology,New York City,United States,DS-13030,Darrin Sayre,Panasonic,04-04-2022,US-2022-144848,10009,Panasonic KX - TS880B Telephone,East,Home Office,HO,TRUE,05-04-2022,First Class,New York,Phones,0,$0.01K
Technology,New York City,United States,TA-21385,Tom Ashbrook,Other,22-10-2022,US-2022-127180,10024,i.Sound Portable Power - 8000 mAh,East,Home Office,HO,TRUE,24-10-2022,First Class,New York,Phones,0,$0.00K
Technology,New York City,United States,DS-13030,Darrin Sayre,LG,04-04-2022,US-2022-144848,10009,LG Electronics Tone+ HBS-730 Bluetooth Headset,East,Home Office,HO,TRUE,05-04-2022,First Class,New York,Phones,0,$0.03K
Technology,Shelton,United States,CD-12790,Cynthia Delaney,Other,26-11-2021,US-2021-145135,6484,Micropad Numeric Keypads,East,Home Office,HO,FALSE,28-11-2021,First Class,Connecticut,Accessories,0,$0.01K
Technology,Newark,United States,EM-14140,Eugene Moren,Microsoft,07-03-2020,US-2020-146255,19711,Microsoft Sculpt Comfort Mouse,East,Home Office,HO,FALSE,10-03-2020,First Class,Delaware,Accessories,0,$0.05K
Technology,Franklin,United States,GM-14455,Gary Mitchum,Imation,31-12-2019,US-2019-143231,2038,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,East,Home Office,HO,FALSE,03-01-2020,First Class,Massachusetts,Accessories,0,$0.03K
Technology,Newark,United States,EM-14140,Eugene Moren,LG,07-03-2020,US-2020-146255,19711,LG G3,East,Home Office,HO,FALSE,10-03-2020,First Class,Delaware,Phones,0,$0.17K
Technology,New York City,United States,MR-17545,Mathew Reese,Other,27-08-2022,US-2022-139465,10024,GE 30522EE2,East,Home Office,HO,TRUE,30-08-2022,First Class,New York,Phones,0,$0.10K
Technology,New York City,United States,RB-19705,Roger Barcio,Other,14-09-2022,US-2022-152975,10035,Wilson SignalBoost 841262 DB PRO Amplifier Kit,East,Home Office,HO,TRUE,16-09-2022,First Class,New York,Phones,0,$0.32K
Technology,New York City,United States,MP-17470,Mark Packer,Other,12-10-2020,US-2020-102281,10035,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,East,Home Office,HO,FALSE,14-10-2020,First Class,New York,Phones,0,$0.02K
Technology,New York City,United States,TA-21385,Tom Ashbrook,Polycom,22-10-2022,US-2022-127180,10024,Polycom CX600 IP Phone VoIP phone,East,Home Office,HO,TRUE,24-10-2022,First Class,New York,Phones,0,$0.65K
Technology,New York City,United States,CM-12655,Corinna Mitchell,Fellowes,01-10-2022,US-2022-113418,10035,Fellowes Powershred HS-440 4-Sheet High Security Shredder,East,Home Office,HO,TRUE,03-10-2022,First Class,New York,Machines,0,$0.77K
Technology,Philadelphia,United States,VM-21685,Valerie Mitchum,SanDisk,01-11-2020,US-2020-105221,19140,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,East,Home Office,HO,FALSE,03-11-2020,First Class,Pennsylvania,Accessories,0.2,$0.00K
